Year,Ministry,Department,Budget,Budget Type,Value
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Payroll,Actual Spent           ,"150,000"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent           ,"594,553"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Payroll,Actual Spent           ,"2,189,834"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent           ,"33,256,581"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent           ,"10,360,193"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Payroll,Actual Spent           ,"4,452,782"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent           ,"3,584,125"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent           ,"7,255"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent           ,"309,080"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent           ,"46,360"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent           ,"1,195,460"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent           ,"2,577,610"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent           ,"274,850"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent           ,"1,185,137"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent           ,"3,385,795"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent           ,"1,878,346"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent           ,"1,378,669"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent           ,"380,721"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent           ,"704,204"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Payroll,Actual Spent           ,"-136,304"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent           ,"250,000"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent           ,"5,879,908"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Payroll,Actual Spent           ,"1,649,674"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent           ,"22,246"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent           ,"669,561"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent           ,"2,253,958"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Payroll,Actual Spent           ,"2,298,919"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent           ,"515,500"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Payroll,Actual Spent           ,"80,022"
2011,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Payroll,Actual Spent           ,"1,215,108"
2012,Constitutional Agencies,National Audit Office,Operations,Actual Spent           ,"12,706,505"
2012,Constitutional Agencies,State Law Office,Payroll,Actual Spent           ,"12,586,055"
2012,Constitutional Agencies,Public Prosecutor,Operations,Actual Spent           ,"-60,000"
2012,Constitutional Agencies,Public Solicitor,Payroll,Actual Spent           ,"1,835,324"
2012,Constitutional Agencies,Public Service Commission,Operations,Actual Spent           ,"46,841"
2012,Constitutional Agencies,Citizenship Office,Operations,Actual Spent           ,450
2012,Constitutional Agencies,Citizenship Office,Operations,Actual Spent           ,"359,340"
2012,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Operations,Actual Spent           ,"162,020"
2012,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Operations,Actual Spent           ,"9,014,769"
2012,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Operations,Actual Spent           ,"14,000"
2012,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Payroll,Actual Spent           ,"1,140,855"
2012,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Operations,Actual Spent           ,"114,977"
2012,Prime Ministers Ministry,Prime Ministers Cabinet,Operations,Actual Spent           ,"1,476,967"
2012,Prime Ministers Ministry,Prime Ministers Cabinet,Operations,Actual Spent           ,"-673,933"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-23,360"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"1,469,706"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"207,895"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"72,000"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"446,830"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-208,000"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-130,000"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-80,000"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-26,960"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-1,109"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-8,340"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-5,598,491"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"150,000"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"-150,000"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"930,445"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"300,000"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"67,155"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"200,000"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"632,845"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"100,000"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"643,290"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"300,000"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"15,743"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"1,559,474"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"22,728,378"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"8,605,115"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"430,870"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"2,617,668"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"1,308,875"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"219,000"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"254,000"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-16,053"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-168,823"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-335,787"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"3,464,146"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-119,360"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-103,800"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"2,662,717"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"-52,200"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"555,719"
2012,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent           ,"472,043"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"51,200"
2012,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent           ,"1,302,976"
