Year,Province,Constituency,Area Council,Sex,Age,GeoCode,Value
2018,,,whitesands,,40-44,VU06024,241
2018,,,whitesands,,45-49,VU06024,251
2018,,,whitesands,,50-54,VU06024,183
2018,,,whitesands,,55-59,VU06024,212
2018,,,whitesands,,60-64,VU06024,149
2018,,,whitesands,,65+,VU06024,348
2019,,,,,,,291922
2019,Malampa,,,,,VU04,43852
2019,Penama,,,,,VU03,34858
2019,Sanma,,,,,VU02,58055
2019,Shefa,,,,,VU05,104574
2019,Tafea,,,,,VU06,39697
2019,Torba,,,,,VU01,10887
2019,,Ambae,,,,,12504
2019,,Ambrym,,,,,8199
2019,,Banks,,,,,9792
2019,,Efate,,,,,38223
2019,,Epi,,,,,7080
2019,,Luganville,,,,,17477
2019,,Maewo,,,,,3925
2019,,Malekula,,,,,33810
2019,,Malo,,,,,4677
2019,,Paama,,,,,1843
2019,,Pentecost,,,,,18430
2019,,Port Vila,,,,,55111
2019,,Santo Rural,,,,,35901
2019,,Shepherds,,,,,1293
2019,,Tafea Outer Islands,,,,,4953
2019,,Tanna,,,,,34743
2019,,Tongoa,,,,,2866
2019,,Torres,,,,,1095
2019,,,aneityum,,,VU06021,1535
2019,,,aniwa,,,VU06005,450
2019,,,canal - fanafo,,,VU02061,5267
2019,,,central malekula,,,VU04008,6714
2019,,,central pentecost 1,,,VU03060,2836
2019,,,central pentecost 2,,,VU03018,4138
2019,,,east ambae,,,VU03051,2406
2019,,,east malo,,,VU02042,2156
2019,,,east santo,,,VU02056,5020
2019,,,emau,,,VU05034,734
2019,,,erakor,,,VU05040,9555
2019,,,eratap,,,VU05003,7114
2019,,,eton,,,VU05037,3769
2019,,,futuna,,,VU06004,708
2019,,,gaua,,,VU01053,2760
2019,,,ifira,,,VU05039,1271
2019,,,luganville,,,VU02001,17477
2019,,,makimae,,,VU05033,1293
2019,,,malorua,,,VU05041,3124
2019,,,mele,,,VU05057,5076
2019,,,merelava,,,VU01065,630
2019,,,middle bush tanna,,,VU06062,6436
2019,,,mota,,,VU01064,731
2019,,,motalava,,,VU01063,1798
2019,,,nguna,,,VU05036,1851
2019,,,north ambae,,,VU03050,4203
2019,,,north ambrym,,,VU04011,3381
2019,,,north east malekula,,,VU04007,7674
2019,,,north efate,,,VU05035,3200
2019,,,north erromango,,,VU06019,1598
2019,,,north maewo,,,VU03014,2531
2019,,,north pentecost,,,VU03017,6346
2019,,,north santo,,,VU02047,5086
2019,,,north tanna,,,VU06026,4485
2019,,,north tongoa,,,VU05031,1809
2019,,,north west malekula,,,VU04006,5909
2019,,,north west santo,,,VU02044,1818
2019,,,paama,,,VU04013,1843
2019,,,pango,,,VU05038,2528
2019,,,port vila,,,VU05002,55111
2019,,,south ambae,,,VU03049,1625
2019,,,south east ambrym,,,VU04012,1663
2019,,,south east malekula,,,VU04009,5507
2019,,,south east santo,,,VU02046,6381
2019,,,south epi,,,VU05027,1553
2019,,,south erromango,,,VU06020,662
2019,,,south maewo,,,VU03015,1394
2019,,,south malekula,,,VU04058,4186
2019,,,south pentecost,,,VU03016,5110
2019,,,south santo,,,VU02045,9036
2019,,,south tanna,,,VU06022,1427
2019,,,south west malekula,,,VU04059,3821
2019,,,south west tanna,,,VU06023,5993
2019,,,tongariki,,,VU05032,1058
2019,,,torres,,,VU01055,1095
2019,,,ureparapara,,,VU01066,489
2019,,,vanua lava,,,VU01054,3385
2019,,,varisu,,,VU05030,1734
2019,,,vermali,,,VU05029,2229
2019,,,vermaul,,,VU05028,1565
2019,,,west ambae,,,VU03052,4269
2019,,,west ambrym,,,VU04010,3154
2019,,,west malo,,,VU02043,2521
2019,,,west santo,,,VU02048,3291
2019,,,west tanna,,,VU06023,9179
2019,,,whitesands,,,VU06024,7224
2019,,,,Male,,,148142
2019,,,,Female,,,143780
2019,,,,,0-4,,41717
2019,,,,,5-9,,39802
2019,,,,,10-14,,31978
2019,,,,,15-19,,27752
2019,,,,,20-24,,26638
2019,,,,,25-29,,24676
2019,,,,,30-34,,19358
2019,,,,,35-39,,17393
2019,,,,,40-44,,14198
2019,,,,,45-49,,12678
2019,,,,,50-54,,9995
2019,,,,,55-59,,7743
2019,,,,,60-64,,5740
2019,,,,,65+,,12254
2019,Malampa,,,Male,,VU04,22167
2019,Penama,,,Male,,VU03,17731
2019,Sanma,,,Male,,VU02,29894
2019,Shefa,,,Male,,VU05,53080
2019,Tafea,,,Male,,VU06,19749
2019,Torba,,,Male,,VU01,5521
2019,Malampa,,,Female,,VU04,21685
2019,Penama,,,Female,,VU03,17127
2019,Sanma,,,Female,,VU02,28161
2019,Shefa,,,Female,,VU05,51494
2019,Tafea,,,Female,,VU06,19948
2019,Torba,,,Female,,VU01,5366
2019,Malampa,,,,0-4,VU04,6345
2019,Malampa,,,,5-9,VU04,6436
2019,Malampa,,,,10-14,VU04,5089
2019,Malampa,,,,15-19,VU04,3819
2019,Malampa,,,,20-24,VU04,3093
2019,Malampa,,,,25-29,VU04,3214
2019,Malampa,,,,30-34,VU04,2890
2019,Malampa,,,,35-39,VU04,2621
2019,Malampa,,,,40-44,VU04,2117
2019,Malampa,,,,45-49,VU04,1853
2019,Malampa,,,,50-54,VU04,1579
2019,Malampa,,,,55-59,VU04,1221
2019,Malampa,,,,60-64,VU04,1048
2019,Malampa,,,,65+,VU04,2526
2019,Penama,,,,0-4,VU03,5303
2019,Penama,,,,5-9,VU03,5301
2019,Penama,,,,10-14,VU03,4186
2019,Penama,,,,15-19,VU03,3078
2019,Penama,,,,20-24,VU03,2585
2019,Penama,,,,25-29,VU03,2473
2019,Penama,,,,30-34,VU03,2082
2019,Penama,,,,35-39,VU03,1946
2019,Penama,,,,40-44,VU03,1607
2019,Penama,,,,45-49,VU03,1538
2019,Penama,,,,50-54,VU03,1219
2019,Penama,,,,55-59,VU03,944
2019,Penama,,,,60-64,VU03,729
2019,Penama,,,,65+,VU03,1868
2019,Sanma,,,,0-4,VU02,8697
2019,Sanma,,,,5-9,VU02,7922
2019,Sanma,,,,10-14,VU02,6255
2019,Sanma,,,,15-19,VU02,6223
2019,Sanma,,,,20-24,VU02,5516
2019,Sanma,,,,25-29,VU02,4661
2019,Sanma,,,,30-34,VU02,3828
2019,Sanma,,,,35-39,VU02,3445
2019,Sanma,,,,40-44,VU02,2670
2019,Sanma,,,,45-49,VU02,2318
2019,Sanma,,,,50-54,VU02,1840
2019,Sanma,,,,55-59,VU02,1362
2019,Sanma,,,,60-64,VU02,1076
2019,Sanma,,,,65+,VU02,2244
2019,Shefa,,,,0-4,VU05,13448
2019,Shefa,,,,5-9,VU05,11973
2019,Shefa,,,,10-14,VU05,9670
2019,Shefa,,,,15-19,VU05,9968
2019,Shefa,,,,20-24,VU05,11614
2019,Shefa,,,,25-29,VU05,10351
2019,Shefa,,,,30-34,VU05,7756
2019,Shefa,,,,35-39,VU05,6711
2019,Shefa,,,,40-44,VU05,5675
2019,Shefa,,,,45-49,VU05,5106
2019,Shefa,,,,50-54,VU05,3917
2019,Shefa,,,,55-59,VU05,2974
2019,Shefa,,,,60-64,VU05,1971
2019,Shefa,,,,65+,VU05,3438
2019,Tafea,,,,0-4,VU06,6278
2019,Tafea,,,,5-9,VU06,6606
2019,Tafea,,,,10-14,VU06,5469
2019,Tafea,,,,15-19,VU06,3600
2019,Tafea,,,,20-24,VU06,2926
2019,Tafea,,,,25-29,VU06,3116
2019,Tafea,,,,30-34,VU06,2091
2019,Tafea,,,,35-39,VU06,2101
2019,Tafea,,,,40-44,VU06,1637
2019,Tafea,,,,45-49,VU06,1400
2019,Tafea,,,,50-54,VU06,1079
2019,Tafea,,,,55-59,VU06,983
2019,Tafea,,,,60-64,VU06,696
2019,Tafea,,,,65+,VU06,1714
2019,Torba,,,,0-4,VU01,1648
2019,Torba,,,,5-9,VU01,1562
2019,Torba,,,,10-14,VU01,1309
2019,Torba,,,,15-19,VU01,1065
2019,Torba,,,,20-24,VU01,903
2019,Torba,,,,25-29,VU01,861
2019,Torba,,,,30-34,VU01,710
2019,Torba,,,,35-39,VU01,569
2019,Torba,,,,40-44,VU01,491
2019,Torba,,,,45-49,VU01,464
2019,Torba,,,,50-54,VU01,361
2019,Torba,,,,55-59,VU01,259
2019,Torba,,,,60-64,VU01,220
2019,Torba,,,,65+,VU01,464
2019,,Ambae,,Male,,,6421
2019,,Ambae,,Female,,,6083
2019,,Ambrym,,Male,,,4091
2019,,Ambrym,,Female,,,4108
2019,,Banks,,Male,,,4980
2019,,Banks,,Female,,,4812
2019,,Efate,,Male,,,19380
2019,,Efate,,Female,,,18843
2019,,Epi,,Male,,,3551
2019,,Epi,,Female,,,3529
2019,,Luganville,,Male,,,8940
2019,,Luganville,,Female,,,8537
2019,,Maewo,,Male,,,2010
2019,,Maewo,,Female,,,1915
2019,,Malekula,,Male,,,17147
2019,,Malekula,,Female,,,16663
2019,,Malo,,Male,,,2417
2019,,Malo,,Female,,,2260
2019,,Paama,,Male,,,929
2019,,Paama,,Female,,,914
2019,,Pentecost,,Male,,,9300
2019,,Pentecost,,Female,,,9130
2019,,Port Vila,,Male,,,28031
2019,,Port Vila,,Female,,,27081
2019,,Santo Rural,,Male,,,18537
2019,,Santo Rural,,Female,,,17364
2019,,Shepherds,,Male,,,668
2019,,Shepherds,,Female,,,626
2019,,Tafea Outer Islands,,Male,,,2503
2019,,Tafea Outer Islands,,Female,,,2450
2019,,Tanna,,Male,,,17246
2019,,Tanna,,Female,,,17498
2019,,Tongoa,,Male,,,1451
2019,,Tongoa,,Female,,,1415
2019,,Torres,,Male,,,541
2019,,Torres,,Female,,,554
2019,,Ambae,,,0-4,,1764
2019,,Ambae,,,5-9,,1786
2019,,Ambae,,,10-14,,1501
2019,,Ambae,,,15-19,,1276
2019,,Ambae,,,20-24,,979
2019,,Ambae,,,25-29,,904
2019,,Ambae,,,30-34,,678
2019,,Ambae,,,35-39,,653
2019,,Ambae,,,40-44,,569
2019,,Ambae,,,45-49,,560
2019,,Ambae,,,50-54,,489
2019,,Ambae,,,55-59,,361
2019,,Ambae,,,60-64,,293
2019,,Ambae,,,65+,,691
2019,,Ambrym,,,0-4,,1032
2019,,Ambrym,,,5-9,,1145
2019,,Ambrym,,,10-14,,1050
2019,,Ambrym,,,15-19,,770
2019,,Ambrym,,,20-24,,601
2019,,Ambrym,,,25-29,,576
2019,,Ambrym,,,30-34,,503
2019,,Ambrym,,,35-39,,428
2019,,Ambrym,,,40-44,,419
2019,,Ambrym,,,45-49,,327
2019,,Ambrym,,,50-54,,327
2019,,Ambrym,,,55-59,,241
2019,,Ambrym,,,60-64,,251
2019,,Ambrym,,,65+,,529
2019,,Banks,,,0-4,,1436
2019,,Banks,,,5-9,,1382
2019,,Banks,,,10-14,,1181
2019,,Banks,,,15-19,,998
2019,,Banks,,,20-24,,823
2019,,Banks,,,25-29,,771
2019,,Banks,,,30-34,,651
2019,,Banks,,,35-39,,504
2019,,Banks,,,40-44,,454
2019,,Banks,,,45-49,,420
2019,,Banks,,,50-54,,328
2019,,Banks,,,55-59,,229
2019,,Banks,,,60-64,,195
2019,,Banks,,,65+,,420
2019,,Efate,,,0-4,,5292
2019,,Efate,,,5-9,,4650
2019,,Efate,,,10-14,,3689
2019,,Efate,,,15-19,,3438
2019,,Efate,,,20-24,,3989
2019,,Efate,,,25-29,,3586
2019,,Efate,,,30-34,,2690
2019,,Efate,,,35-39,,2379
2019,,Efate,,,40-44,,1999
2019,,Efate,,,45-49,,1804
2019,,Efate,,,50-54,,1409
2019,,Efate,,,55-59,,1062
2019,,Efate,,,60-64,,762
2019,,Efate,,,65+,,1474
2019,,Epi,,,0-4,,1098
2019,,Epi,,,5-9,,933
2019,,Epi,,,10-14,,769
2019,,Epi,,,15-19,,800
2019,,Epi,,,20-24,,681
2019,,Epi,,,25-29,,528
2019,,Epi,,,30-34,,411
2019,,Epi,,,35-39,,357
2019,,Epi,,,40-44,,308
2019,,Epi,,,45-49,,302
2019,,Epi,,,50-54,,252
2019,,Epi,,,55-59,,168
2019,,Epi,,,60-64,,145
2019,,Epi,,,65+,,327
2019,,Luganville,,,0-4,,2329
2019,,Luganville,,,5-9,,2043
2019,,Luganville,,,10-14,,1750
2019,,Luganville,,,15-19,,2050
2019,,Luganville,,,20-24,,1876
2019,,Luganville,,,25-29,,1466
2019,,Luganville,,,30-34,,1217
2019,,Luganville,,,35-39,,1069
2019,,Luganville,,,40-44,,872
2019,,Luganville,,,45-49,,799
2019,,Luganville,,,50-54,,654
2019,,Luganville,,,55-59,,448
2019,,Luganville,,,60-64,,336
2019,,Luganville,,,65+,,568
2019,,Maewo,,,0-4,,629
2019,,Maewo,,,5-9,,570
2019,,Maewo,,,10-14,,413
2019,,Maewo,,,15-19,,323
2019,,Maewo,,,20-24,,326
2019,,Maewo,,,25-29,,298
2019,,Maewo,,,30-34,,251
2019,,Maewo,,,35-39,,219
2019,,Maewo,,,40-44,,220
2019,,Maewo,,,45-49,,180
2019,,Maewo,,,50-54,,148
2019,,Maewo,,,55-59,,86
2019,,Maewo,,,60-64,,88
2019,,Maewo,,,65+,,177
2019,,Malekula,,,0-4,,5099
2019,,Malekula,,,5-9,,5067
2019,,Malekula,,,10-14,,3789
2019,,Malekula,,,15-19,,2844
2019,,Malekula,,,20-24,,2387
2019,,Malekula,,,25-29,,2530
2019,,Malekula,,,30-34,,2290
2019,,Malekula,,,35-39,,2102
2019,,Malekula,,,40-44,,1610
2019,,Malekula,,,45-49,,1454
2019,,Malekula,,,50-54,,1158
2019,,Malekula,,,55-59,,932
2019,,Malekula,,,60-64,,728
2019,,Malekula,,,65+,,1821
2019,,Malo,,,0-4,,735
2019,,Malo,,,5-9,,639
2019,,Malo,,,10-14,,491
2019,,Malo,,,15-19,,409
2019,,Malo,,,20-24,,386
2019,,Malo,,,25-29,,365
2019,,Malo,,,30-34,,264
2019,,Malo,,,35-39,,255
2019,,Malo,,,40-44,,211
2019,,Malo,,,45-49,,203
2019,,Malo,,,50-54,,195
2019,,Malo,,,55-59,,159
2019,,Malo,,,60-64,,106
2019,,Malo,,,65+,,260
2019,,Paama,,,0-4,,214
2019,,Paama,,,5-9,,224
2019,,Paama,,,10-14,,251
2019,,Paama,,,15-19,,205
2019,,Paama,,,20-24,,105
2019,,Paama,,,25-29,,108
2019,,Paama,,,30-34,,98
2019,,Paama,,,35-39,,91
2019,,Paama,,,40-44,,88
2019,,Paama,,,45-49,,72
2019,,Paama,,,50-54,,94
2019,,Paama,,,55-59,,48
2019,,Paama,,,60-64,,70
2019,,Paama,,,65+,,176
2019,,Pentecost,,,0-4,,2910
2019,,Pentecost,,,5-9,,2945
2019,,Pentecost,,,10-14,,2273
2019,,Pentecost,,,15-19,,1480
2019,,Pentecost,,,20-24,,1280
2019,,Pentecost,,,25-29,,1271
2019,,Pentecost,,,30-34,,1153
2019,,Pentecost,,,35-39,,1075
2019,,Pentecost,,,40-44,,819
2019,,Pentecost,,,45-49,,797
2019,,Pentecost,,,50-54,,583
2019,,Pentecost,,,55-59,,497
2019,,Pentecost,,,60-64,,348
2019,,Pentecost,,,65+,,1000
2019,,Port Vila,,,0-4,,6546
2019,,Port Vila,,,5-9,,5825
2019,,Port Vila,,,10-14,,4649
2019,,Port Vila,,,15-19,,5283
2019,,Port Vila,,,20-24,,6677
2019,,Port Vila,,,25-29,,5936
2019,,Port Vila,,,30-34,,4420
2019,,Port Vila,,,35-39,,3758
2019,,Port Vila,,,40-44,,3192
2019,,Port Vila,,,45-49,,2830
2019,,Port Vila,,,50-54,,2113
2019,,Port Vila,,,55-59,,1604
2019,,Port Vila,,,60-64,,951
2019,,Port Vila,,,65+,,1328
2019,,Santo Rural,,,0-4,,5633
2019,,Santo Rural,,,5-9,,5240
2019,,Santo Rural,,,10-14,,4015
2019,,Santo Rural,,,15-19,,3764
2019,,Santo Rural,,,20-24,,3254
2019,,Santo Rural,,,25-29,,2830
2019,,Santo Rural,,,30-34,,2348
2019,,Santo Rural,,,35-39,,2120
2019,,Santo Rural,,,40-44,,1587
2019,,Santo Rural,,,45-49,,1316
2019,,Santo Rural,,,50-54,,991
2019,,Santo Rural,,,55-59,,755
2019,,Santo Rural,,,60-64,,633
2019,,Santo Rural,,,65+,,1415
2019,,Shepherds,,,0-4,,136
2019,,Shepherds,,,5-9,,177
2019,,Shepherds,,,10-14,,168
2019,,Shepherds,,,15-19,,148
2019,,Shepherds,,,20-24,,93
2019,,Shepherds,,,25-29,,88
2019,,Shepherds,,,30-34,,80
2019,,Shepherds,,,35-39,,83
2019,,Shepherds,,,40-44,,46
2019,,Shepherds,,,45-49,,74
2019,,Shepherds,,,50-54,,49
2019,,Shepherds,,,55-59,,42
2019,,Shepherds,,,60-64,,23
2019,,Shepherds,,,65+,,87
2019,,Tafea Outer Islands,,,0-4,,795
2019,,Tafea Outer Islands,,,5-9,,783
2019,,Tafea Outer Islands,,,10-14,,650
2019,,Tafea Outer Islands,,,15-19,,480
2019,,Tafea Outer Islands,,,20-24,,365
2019,,Tafea Outer Islands,,,25-29,,356
2019,,Tafea Outer Islands,,,30-34,,279
2019,,Tafea Outer Islands,,,35-39,,257
2019,,Tafea Outer Islands,,,40-44,,197
2019,,Tafea Outer Islands,,,45-49,,199
2019,,Tafea Outer Islands,,,50-54,,164
2019,,Tafea Outer Islands,,,55-59,,96
2019,,Tafea Outer Islands,,,60-64,,87
2019,,Tafea Outer Islands,,,65+,,244
2019,,Tanna,,,0-4,,5483
2019,,Tanna,,,5-9,,5823
2019,,Tanna,,,10-14,,4818
2019,,Tanna,,,15-19,,3120
2019,,Tanna,,,20-24,,2561
2019,,Tanna,,,25-29,,2760
2019,,Tanna,,,30-34,,1813
2019,,Tanna,,,35-39,,1844
2019,,Tanna,,,40-44,,1440
2019,,Tanna,,,45-49,,1201
2019,,Tanna,,,50-54,,915
2019,,Tanna,,,55-59,,886
2019,,Tanna,,,60-64,,610
2019,,Tanna,,,65+,,1470
2019,,Tongoa,,,0-4,,375
2019,,Tongoa,,,5-9,,388
2019,,Tongoa,,,10-14,,394
2019,,Tongoa,,,15-19,,298
2019,,Tongoa,,,20-24,,174
2019,,Tongoa,,,25-29,,213
2019,,Tongoa,,,30-34,,154
2019,,Tongoa,,,35-39,,136
2019,,Tongoa,,,40-44,,131
2019,,Tongoa,,,45-49,,96
2019,,Tongoa,,,50-54,,94
2019,,Tongoa,,,55-59,,99
2019,,Tongoa,,,60-64,,91
2019,,Tongoa,,,65+,,223
2019,,Torres,,,0-4,,212
2019,,Torres,,,5-9,,180
2019,,Torres,,,10-14,,129
2019,,Torres,,,15-19,,68
2019,,Torres,,,20-24,,80
2019,,Torres,,,25-29,,90
2019,,Torres,,,30-34,,59
2019,,Torres,,,35-39,,65
2019,,Torres,,,40-44,,36
2019,,Torres,,,45-49,,44
2019,,Torres,,,50-54,,33
2019,,Torres,,,55-59,,30
2019,,Torres,,,60-64,,25
2019,,Torres,,,65+,,44
2019,,,aneityum,Male,,VU06021,798
2019,,,aneityum,Female,,VU06021,737
2019,,,aniwa,Male,,VU06005,214
2019,,,aniwa,Female,,VU06005,236
2019,,,canal - fanafo,Male,,VU02061,2805
2019,,,canal - fanafo,Female,,VU02061,2462
2019,,,central malekula,Male,,VU04008,3348
2019,,,central malekula,Female,,VU04008,3365
2019,,,central pentecost 1,Male,,VU03060,1454
2019,,,central pentecost 1,Female,,VU03060,1382
2019,,,central pentecost 2,Male,,VU03018,2027
2019,,,central pentecost 2,Female,,VU03018,2111
2019,,,east ambae,Male,,VU03051,1315
2019,,,east ambae,Female,,VU03051,1092
2019,,,east malo,Male,,VU02042,1123
2019,,,east malo,Female,,VU02042,1033
2019,,,east santo,Male,,VU02056,2552
2019,,,east santo,Female,,VU02056,2468
2019,,,emau,Male,,VU05034,369
2019,,,emau,Female,,VU05034,365
2019,,,erakor,Male,,VU05040,4812
2019,,,erakor,Female,,VU05040,4743
2019,,,eratap,Male,,VU05003,3703
2019,,,eratap,Female,,VU05003,3411
2019,,,eton,Male,,VU05037,1961
2019,,,eton,Female,,VU05037,1809
2019,,,futuna,Male,,VU06004,360
2019,,,futuna,Female,,VU06004,348
2019,,,gaua,Male,,VU01053,1419
2019,,,gaua,Female,,VU01053,1341
2019,,,ifira,Male,,VU05039,624
2019,,,ifira,Female,,VU05039,647
2019,,,luganville,Male,,VU02001,8940
2019,,,luganville,Female,,VU02001,8537
2019,,,makimae,Male,,VU05033,668
2019,,,makimae,Female,,VU05033,626
2019,,,malorua,Male,,VU05041,1637
2019,,,malorua,Female,,VU05041,1487
2019,,,mele,Male,,VU05057,2517
2019,,,mele,Female,,VU05057,2560
2019,,,merelava,Male,,VU01065,299
2019,,,merelava,Female,,VU01065,331
2019,,,middle bush tanna,Male,,VU06062,3215
2019,,,middle bush tanna,Female,,VU06062,3221
2019,,,mota,Male,,VU01064,388
2019,,,mota,Female,,VU01064,343
2019,,,motalava,Male,,VU01063,868
2019,,,motalava,Female,,VU01063,930
2019,,,nguna,Male,,VU05036,926
2019,,,nguna,Female,,VU05036,926
2019,,,north ambae,Male,,VU03050,2083
2019,,,north ambae,Female,,VU03050,2120
2019,,,north ambrym,Male,,VU04011,1638
2019,,,north ambrym,Female,,VU04011,1743
2019,,,north east malekula,Male,,VU04007,3872
2019,,,north east malekula,Female,,VU04007,3801
2019,,,north efate,Male,,VU05035,1589
2019,,,north efate,Female,,VU05035,1611
2019,,,north erromango,Male,,VU06019,810
2019,,,north erromango,Female,,VU06019,788
2019,,,north maewo,Male,,VU03014,1303
2019,,,north maewo,Female,,VU03014,1228
2019,,,north pentecost,Male,,VU03017,3299
2019,,,north pentecost,Female,,VU03017,3047
2019,,,north santo,Male,,VU02047,2649
2019,,,north santo,Female,,VU02047,2438
2019,,,north tanna,Male,,VU06026,2192
2019,,,north tanna,Female,,VU06026,2293
2019,,,north tongoa,Male,,VU05031,895
2019,,,north tongoa,Female,,VU05031,914
2019,,,north west malekula,Male,,VU04006,3017
2019,,,north west malekula,Female,,VU04006,2892
2019,,,north west santo,Male,,VU02044,904
2019,,,north west santo,Female,,VU02044,914
2019,,,paama,Male,,VU04013,929
2019,,,paama,Female,,VU04013,914
2019,,,pango,Male,,VU05038,1244
2019,,,pango,Female,,VU05038,1284
2019,,,port vila,Male,,VU05002,28031
2019,,,port vila,Female,,VU05002,27081
2019,,,south ambae,Male,,VU03049,839
2019,,,south ambae,Female,,VU03049,786
2019,,,south east ambrym,Male,,VU04012,851
2019,,,south east ambrym,Female,,VU04012,812
2019,,,south east malekula,Male,,VU04009,2847
2019,,,south east malekula,Female,,VU04009,2660
2019,,,south east santo,Male,,VU02046,3306
2019,,,south east santo,Female,,VU02046,3075
2019,,,south epi,Male,,VU05027,815
2019,,,south epi,Female,,VU05027,737
2019,,,south erromango,Male,,VU06020,320
2019,,,south erromango,Female,,VU06020,342
2019,,,south maewo,Male,,VU03015,707
2019,,,south maewo,Female,,VU03015,687
2019,,,south malekula,Male,,VU04058,2072
2019,,,south malekula,Female,,VU04058,2114
2019,,,south pentecost,Male,,VU03016,2520
2019,,,south pentecost,Female,,VU03016,2590
2019,,,south santo,Male,,VU02045,4675
2019,,,south santo,Female,,VU02045,4362
2019,,,south tanna,Male,,VU06022,718
2019,,,south tanna,Female,,VU06022,709
2019,,,south west malekula,Male,,VU04059,1991
2019,,,south west malekula,Female,,VU04059,1830
2019,,,south west tanna,Male,,VU06023,2960
2019,,,south west tanna,Female,,VU06023,3032
2019,,,tongariki,Male,,VU05032,556
2019,,,tongariki,Female,,VU05032,501
2019,,,torres,Male,,VU01055,541
2019,,,torres,Female,,VU01055,554
2019,,,ureparapara,Male,,VU01066,256
2019,,,ureparapara,Female,,VU01066,233
2019,,,vanua lava,Male,,VU01054,1751
2019,,,vanua lava,Female,,VU01054,1634
2019,,,varisu,Male,,VU05030,874
2019,,,varisu,Female,,VU05030,859
2019,,,vermali,Male,,VU05029,1084
2019,,,vermali,Female,,VU05029,1144
2019,,,vermaul,Male,,VU05028,777
2019,,,vermaul,Female,,VU05028,789
2019,,,west ambae,Male,,VU03052,2185
2019,,,west ambae,Female,,VU03052,2084
2019,,,west ambrym,Male,,VU04010,1602
2019,,,west ambrym,Female,,VU04010,1553
2019,,,west malo,Male,,VU02043,1294
2019,,,west malo,Female,,VU02043,1227
2019,,,west santo,Male,,VU02048,1646
2019,,,west santo,Female,,VU02048,1646
2019,,,west tanna,Male,,VU06023,4559
2019,,,west tanna,Female,,VU06023,4620
2019,,,whitesands,Male,,VU06024,3601
2019,,,whitesands,Female,,VU06024,3623
2019,,,aneityum,,0-4,VU06021,261
2019,,,aneityum,,5-9,VU06021,221
2019,,,aneityum,,10-14,VU06021,165
2019,,,aneityum,,15-19,VU06021,131
2019,,,aneityum,,20-24,VU06021,149
2019,,,aneityum,,25-29,VU06021,137
2019,,,aneityum,,30-34,VU06021,98
2019,,,aneityum,,35-39,VU06021,75
2019,,,aneityum,,40-44,VU06021,71
2019,,,aneityum,,45-49,VU06021,69
2019,,,aneityum,,50-54,VU06021,55
2019,,,aneityum,,55-59,VU06021,27
2019,,,aneityum,,60-64,VU06021,27
2019,,,aneityum,,65+,VU06021,51
2019,,,aniwa,,0-4,VU06005,71
2019,,,aniwa,,5-9,VU06005,65
2019,,,aniwa,,10-14,VU06005,62
2019,,,aniwa,,15-19,VU06005,21
2019,,,aniwa,,20-24,VU06005,30
2019,,,aniwa,,25-29,VU06005,33
2019,,,aniwa,,30-34,VU06005,23
2019,,,aniwa,,35-39,VU06005,21
2019,,,aniwa,,40-44,VU06005,21
2019,,,aniwa,,45-49,VU06005,25
2019,,,aniwa,,50-54,VU06005,20
2019,,,aniwa,,55-59,VU06005,11
2019,,,aniwa,,60-64,VU06005,13
2019,,,aniwa,,65+,VU06005,33
2019,,,canal - fanafo,,0-4,VU02061,803
2019,,,canal - fanafo,,5-9,VU02061,705
2019,,,canal - fanafo,,10-14,VU02061,578
2019,,,canal - fanafo,,15-19,VU02061,623
2019,,,canal - fanafo,,20-24,VU02061,501
2019,,,canal - fanafo,,25-29,VU02061,426
2019,,,canal - fanafo,,30-34,VU02061,354
2019,,,canal - fanafo,,35-39,VU02061,282
2019,,,canal - fanafo,,40-44,VU02061,268
2019,,,canal - fanafo,,45-49,VU02061,178
2019,,,canal - fanafo,,50-54,VU02061,151
2019,,,canal - fanafo,,55-59,VU02061,94
2019,,,canal - fanafo,,60-64,VU02061,125
2019,,,canal - fanafo,,65+,VU02061,180
2019,,,central malekula,,0-4,VU04008,1026
2019,,,central malekula,,5-9,VU04008,897
2019,,,central malekula,,10-14,VU04008,687
2019,,,central malekula,,15-19,VU04008,596
2019,,,central malekula,,20-24,VU04008,503
2019,,,central malekula,,25-29,VU04008,541
2019,,,central malekula,,30-34,VU04008,462
2019,,,central malekula,,35-39,VU04008,450
2019,,,central malekula,,40-44,VU04008,372
2019,,,central malekula,,45-49,VU04008,304
2019,,,central malekula,,50-54,VU04008,242
2019,,,central malekula,,55-59,VU04008,190
2019,,,central malekula,,60-64,VU04008,141
2019,,,central malekula,,65+,VU04008,303
2019,,,central pentecost 1,,0-4,VU03060,409
2019,,,central pentecost 1,,5-9,VU03060,433
2019,,,central pentecost 1,,10-14,VU03060,350
2019,,,central pentecost 1,,15-19,VU03060,240
2019,,,central pentecost 1,,20-24,VU03060,227
2019,,,central pentecost 1,,25-29,VU03060,214
2019,,,central pentecost 1,,30-34,VU03060,188
2019,,,central pentecost 1,,35-39,VU03060,136
2019,,,central pentecost 1,,40-44,VU03060,145
2019,,,central pentecost 1,,45-49,VU03060,129
2019,,,central pentecost 1,,50-54,VU03060,111
2019,,,central pentecost 1,,55-59,VU03060,62
2019,,,central pentecost 1,,60-64,VU03060,61
2019,,,central pentecost 1,,65+,VU03060,131
